peyrard	12
archetype	12
altered	12
careful	12
cube	12
arrangement	12
rhombus	12
august	12
per	12
determined	12
muh	12
noted	12
cde	12
implies	12
clavius	12
todhunter	12
establish	12
satisfy	12
passive	12
intersecting	12
spherical	12
bolyai	12
combined	12
aed	12
aeb	12
gd	12
dcb	12
lg	12
77	11
99	11
hi	11
85	11
material	11
standard	11
reasons	11
uie	11
contemporary	11
euklid	11
sentence	11
platonic	11
completely	11
regarding	11
discoveries	11
megara	11
theodorus	11
laertius	11
entitled	11
attribute	11
consisting	11
sake	11
elsewhere	11
avoid	11
go	11
solving	11
unlike	11
dealt	11
generality	11
varieties	11
characteristic	11
understand	11
touching	11
datum	11
73	11
polygon	11
senses	11
eye	11
classes	11
au	11
substituted	11
cones	11
cylinder	11
eight	11
tlie	11
stage	11
person	11
sixth	11
sur	11
ff	11
asserted	11
external	11
demonstrated	11
scholiast	11
fragments	11
supposition	11
representing	11
os	11
manifest	11
parallelo	11
none	11
besthom	11
65	11
ol	11
tu	11
md	11
ft	11
write	11
referring	11
74	11
tried	11
aq	11
exceeds	11
corrected	11
copyist	11
extend	11
12th	11
reverse	11
planes	11
nos	11
explaining	11
5th	11
savile	11
simon	11
playfair	11
quantity	11
during	11
diat	11
primary	11
moment	11
defining	11
bk	11
anima	11
dimension	11
row	11
logical	11
ingrami	11
afg	11
hf	11
hypotenuse	11
subtending	11
ebc	11
nop	11
formal	10
84	10
115	10
95	10
plan	10
day	10
opinion	10
men	10
pupils	10
predecessors	10
philosophy	10
71	10
ha	10
learnt	10
diogenes	10
extract	10
illustrated	10
desired	10
properly	10
learn	10
comments	10
got	10
john	10
pr	10
facts	10
unlimited	10
owing	10
examples	10
please	10
situated	10
distinguish	10
move	10
pure	10
arranged	10
par	10
ard	10
axis	10
aware	10
mathematician	10
arguments	10
vitruvius	10
64	10
leiden	10
pages	10
399	10
preliminary	10
necessity	10
libri	10
93	10
presumably	10
arcs	10
conchoid	10
zenodorus	10
leads	10
spoken	10
mostly	10
lectures	10
imply	10
criterion	10
instances	10
positive	10
nevertheless	10
shape	10
converge	10
convenient	10
fore	10
differ	10
4th	10
numbered	10
volumes	10
portions	10
9th	10
lacuna	10
satisfied	10
rightly	10
sufficiently	10
product	10
remainders	10
limited	10
ards	10
109	10
ratdolt	10
max	10
tiie	10
geometrie	10
tfie	10
leading	10
deduce	10
centres	10
pomt	10
taylor	10
convertible	10
supposing	10
drde	10
schotten	10
lobachewsky	10
radii	10
mn	10
secant	10
superposition	10
dac	10
cba	10
egb	10
diagonals	10
hb	10
cambridge	9
university	9
arabia	9
119	9
97	9
corrections	9
deliberately	9
collected	9
main	9
dedekind	9
68	9
received	9
elementorum	9
authorities	9
na	9
cit	9
accessible	9
beginners	9
admit	9
conjectures	9
treasury	9
69	9
ihid	9
1903	9
numerous	9
expressly	9
attempted	9
185	9
wrong	9
ancients	9
79	9
si	9
angular	9
distinguishes	9
procedure	9
purely	9
occupies	9
satisfying	9
qui	9
concludes	9
von	9
ei	9
wholly	9
88	9
103	9
consists	9
113	9
mechanics	9
twenty	9
55	9
196	9
1900	9
supplement	9
discover	9
raised	9
ci	9
304	9
inning	9
survive	9
177	9
asymptote	9
inquiry	9
becoming	9
tv	9
rhomboid	9
failed	9
371	9
sole	9
occasion	9
applying	9
criticism	9
oenopides	9
investigated	9
plotinus	9
75	9
ij	9
bisection	9
composite	9
spiric	9
substitution	9
117	9
considers	9
circumferences	9
copyists	9
begins	9
bologna	9
xill	9
96	9
wanting	9
consideration	9
noticed	9
arise	9
proportional	9
brevity	9
clearness	9
omissions	9
occur	9
rejected	9
heading	9
wording	9
incommensurable	9
112	9
elaborate	9
french	9
consequence	9
reduced	9
trans	9
sq	9
back	9
precede	9
foot	9
considering	9
ike	9
demonstrative	9
units	9
self	9
implied	9
moving	9
subtraction	9
issuing	9
sight	9
current	9
cp	9
amaldi	9
leaving	9
approach	9
bfg	9
gc	9
dfe	9
cbd	9
ace	9
bp	9
hc	9
efd	9
geometrically	9
biirk	9
indians	9
press	8
son	8
365	8
bat	8
believe	8
formulation	8
sa	8
rid	8
favour	8
lardner	8
revised	8
commonly	8
bodleian	8
seeing	8
particulars	8
194	8
touch	8
understanding	8
founded	8
70	8
worked	8
exact	8
seemed	8
trace	8
sent	8
58	8
evolved	8
statements	8
87	8
existing	8
classed	8
marinus	8
menge	8
quadrature	8
genuineness	8
elegant	8
safely	8
treated	8
want	8
requiring	8
triangular	8
provided	8
xxix	8
corollary	8
stand	8
gr	8
116	8
systematic	8
admits	8
apparent	8
curiously	8
contact	8
avoids	8
depending	8
reached	8
diameters	8
190	8
ihd	8
paradoxes	8
sided	8
friend	8
quotation	8
objected	8
passed	8
amount	8
critical	8
arbitrary	8
head	8
67	8
nicomedes	8
dividing	8
cylindrical	8
helix	8
3a	8
justified	8
introduce	8
writing	8
development	8
room	8
imagine	8
ay	8
fill	8
66	8
phraseology	8
fifth	8
184	8
bisecting	8
accept	8
ic	8
introducing	8
grounds	8
deal	8
13th	8
xlll	8
fiir	8
mark	8
agreement	8
alterations	8
alteration	8
applies	8
inconsistent	8
precedes	8
surely	8
independently	8
type	8
india	8
curious	8
kl	8
advantage	8
km	8
boethius	8
koi	8
rotation	8
rd	8
elementi	8
tower	8
endre	8
quantities	8
petitio	8
axx	8
individual	8
exceed	8
excess	8
maintained	8
reduction	8
admittedly	8
rv	8
asserts	8
essence	8
quid	8
leibniz	8
ypa	8
inclination	8
terminated	8
moved	8
broken	8
extending	8
generated	8
closed	8
distant	8
homogeneous	8
potentially	8
verb	8
cluster	8
universally	8
equidistant	8
ultimately	8
ob	8
killing	8
aef	8
aec	8
stages	8
rigid	8
dab	8
efgh	8
efg	8
kh	8
acf	8
cdb	8
obliques	8
cgb	8
egf	8
ade	8
bda	8
fallen	8
khg	8
divisibly	8
gnomons	8
cq	8
thirteen	7
eucud	7
anterior	7
cv	7
worthy	7
substitute	7
road	7
teacher	7
serve	7
nc	7
editio	7
irrationals	7
library	7
ing	7
iiber	7
alexander	7
menaechmus	7
300	7
ments	7
connect	7
supply	7
period	7
free	7
people	7
learned	7
excellent	7
philosophers	7
notice	7
studien	7
cobet	7
selected	7
compare	7
cremona	7
mistakes	7
passes	7
hy	7
props	7
knew	7
dk	7
incidental	7
kg	7
tov	7
ne	7
commensurable	7
previously	7
301	7
quae	7
arises	7
elucidation	7
ni	7
corollaries	7
den	7
i6	7
373	7
wallis	7
1901	7
jo	7
age	7
mill	7
hold	7
114	7
twelfth	7
nairlzi	7
cum	7
189	7
supposes	7
converses	7
li	7
undoubtedly	7
oc	7
belonged	7
353	7
_	7
unequals	7
ot	7
176	7
allusions	7
104	7
jf	7
ought	7
preferred	7
went	7
covers	7
cn	7
ist	7
stood	7
squaring	7
quote	7
ordinary	7
intelligible	7
ie	7
topics	7
107	7
seven	7
distinguishing	7
72	7
depth	7
criticisms	7
argued	7
philoponus	7
claims	7
copies	7
fresh	7
imperfect	7
202	7
supplied	7
cabasilas	7
physik	7
mm	7
happens	7
marked	7
slight	7
equiangular	7
differs	7
clearer	7
increased	7
removed	7
reject	7
wholes	7
martianus	7
judge	7
192	7
diverge	7
15th	7
codex	7
grynaeus	7
paper	7
physician	7
purposes	7
draws	7
wafa	7
survives	7
ever	7
occurrence	7
abth	7
111	7
wider	7
noteworthy	7
coincidence	7
gram	7
ibn	7
credited	7
memoir	7
st	7
1906	7
euclide	7
lb	7
curved	7
rei	7
fifteen	7
amounts	7
demon	7
applicable	7
dl	7
distances	7
granted	7
relations	7
absolutely	7
limitation	7
conceive	7
occupy	7
transition	7
contradictory	7
ap	7
connecting	7
mathematik	7
susceptible	7
combination	7
systems	7
force	7
thickness	7
effected	7
trilateral	7
replies	7
interpretation	7
sk	7
wa	7
pole	7
icara	7
appeal	7
separating	7
smyrna	7
simplest	7
simpler	7
intersects	7
fourier	7
category	7
convex	7
bq	7
8c	7
feet	7
oq	7
valid	7
constantly	7
axb	7
fortiori	7
dgf	7
fk	7
ceb	7
lambert	7
deb	7
continuity	7
accordance	7
oo	7
bfc	7
fbc	7
conversion	7
edg	7
cea	7
eac	7
eqiial	7
treutlein	7
thibaut	7
kd	7
bl	7
dots	7
br	7
rt	6
introductory	6
106	6
developments	6
interval	6
justify	6
assumptions	6
disposed	6
directed	6
surprising	6
arrange	6
field	6
desire	6
traced	6
178	6
camerer	6
younger	6
asked	6
friedlein	6
ask	6
reply	6
habit	6
credit	6
commentator	6
specific	6
father	6
casiri	6
339	6
1893	6
became	6
master	6
carefully	6
judgment	6
argue	6
dis	6
inasmuch	6
differing	6
euchd	6
fm	6
british	6
museum	6
alluded	6
ordered	6
literature	6
presents	6
changed	6
56	6
geometric	6
lateral	6
theoretic	6
comparing	6
vel	6
sunt	6
aut	6
satisfactory	6
determination	6
ja	6
ratios	6
degree	6
inter	6
optics	6
style	6
compiled	6
ur	6
1895	6
169	6
applications	6
arabs	6
arising	6
causes	6
alludes	6
ctesibius	6
cicero	6
80	6
twelve	6
ante	6
mistake	6
particularly	6
observations	6
ghm	6
vll	6
deduction	6
173	6
favourite	6
curvilineal	6
ourselves	6
286	6
returns	6
useless	6
occurred	6
mentary	6
mu	6
examination	6
apud	6
dealing	6
soul	6
hypothetical	6
les	6
mi	6
ly	6
someone	6
purports	6
top	6
sacrificed	6
sacrifice	6
333	6
plural	6
specially	6
omit	6
incomposite	6
uniform	6
plausible	6
alike	6
395	6
81	6
possessing	6
destroy	6
reproduced	6
infinitum	6
claim	6
restored	6
familiar	6
titles	6
florence	6
filled	6
parchment	6
denotes	6
fn	6
283	6
235	6
53	6
traces	6
rules	6
investigate	6
analogy	6
variations	6
increase	6
premisses	6
felt	6
superior	6
behind	6
readily	6
relate	6
anywhere	6
introduces	6
aforesaid	6
analyses	6
constitutes	6
discussed	6
doubtful	6
presuppose	6
munich	6
numerical	6
bear	6
279	6
bodies	6
98	6
carried	6
sater	6
151	6
durch	6
campano	6
separated	6
adaptation	6
fully	6
improvement	6
approximate	6
ana	6
cover	6
abf	6
mp	6
campani	6
german	6
begin	6
dear	6
paciuolo	6
wish	6
conceived	6
barrow	6
finally	6
symbols	6
dechales	6
euclides	6
das	6
emd	6
theudius	6
immediate	6
illustrations	6
76	6
deflection	6
tne	6
respective	6
assent	6
anai	6
principii	6
ml	6
sensible	6
rh	6
unique	6
